Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6),,,,
14,24,3279.5,3280.5,3278.5,3280,1130,46.3796,,,,
14,21,3280,3280.5,3278.5,3279,1193,41.3697,,,,
14,18,3280,3280.5,3279.5,3280,305,45.2999,,,,
14,15,3280,3281,3280,3280,238,45.2999,,,,
14,12,3279.5,3280.5,3279,3280.5,390,47.2345,,,,
14,9,3280,3280.5,3279.5,3280,358,45.0556,,,,
14,6,3280.5,3281,3279,3279.5,597,42.8649,,,,
14,3,3279.5,3281.5,3279.5,3280.5,859,46.2928,,,,
14,0,3280.5,3281,3279.5,3279.5,1233,41.9846,,,,
13,57,3283,3283,3280,3281,1806,47.2656,,,,
13,54,3282,3283.5,3282,3283,888,55.9841,,,,
13,51,3281.5,3282,3281.5,3282,411,51.8615,,,,
13,48,3281.5,3282.5,3281,3281.5,703,49.673,,,,
13,45,3280.5,3282.5,3280.5,3281.5,685,49.673,,,,
13,42,3281.5,3282,3280.5,3281,269,47.6196,,,,
13,39,3281.5,3282,3281,3281.5,143,49.4948,,,,
13,36,3282,3282,3280.5,3281,708,47.578,,,,
13,33,3281,3282,3281,3281.5,308,49.3159,,,,
13,30,3282,3282.5,3280.5,3281,708,47.5364,,,,
13,27,3282,3282.5,3281.5,3282.5,291,52.6898,,,,
13,24,3282.5,3283,3282,3282.5,348,52.6898,,,,
13,21,3282,3282.5,3281.5,3282.5,384,52.6898,,,,
13,18,3282.5,3283,3281,3282,1238,51.2802,,,,
13,15,3281,3283.5,3280.5,3282.5,1976,52.7394,,,,
13,12,3278.5,3281,3278.5,3281,1027,48.6707,,,,
13,9,3279.5,3280,3277,3278.5,3368,40.7807,,,,
13,6,3282.5,3282.5,3278.5,3279,1730,41.979,,,,
13,3,3281.5,3283,3281,3282.5,1229,51.8906,,,,
13,0,3280.5,3282.5,3280,3281.5,1501,48.6756,,,,
12,57,3281,3282,3279,3280,1252,43.408,,,,
12,54,3283.5,3283.5,3280.5,3281.5,2011,47.9807,,,,
12,51,3284.5,3284.5,3283,3283.5,1238,55.177,,,,
12,48,3281,3285.5,3280.5,3284,2957,57.1674,,,,
12,45,3281.5,3282,3280.5,3281,756,46.3935,,,,
12,42,3282,3283,3281.5,3282,681,50.3104,,,,
12,39,3280.5,3282.5,3280,3282,2062,50.3104,,,,
12,36,3280,3281.5,3280,3280.5,734,44.2193,,,,
12,33,3282.5,3282.5,3280,3280.5,1406,44.2193,,,,
12,30,3281,3282.5,3281,3282.5,749,51.4735,,,,
12,27,3283,3283,3281.5,3281.5,479,47.4727,,,,
12,24,3282,3283.5,3281.5,3283,923,53.6314,,,,
12,21,3282.5,3282.5,3282,3282,245,49.5823,,,,
12,18,3281.5,3283,3281.5,3282.5,555,51.6775,,,,
12,15,3281.5,3283,3281,3281.5,892,47.5624,,,,
12,12,3281.5,3282.5,3281,3281.5,512,47.5624,,,,
12,9,3282,3282.5,3280,3281,946,45.5638,,,,
12,6,3281,3282.5,3280.5,3281.5,1510,47.2355,,,,
12,3,3280,3281.5,3278,3281,2315,45.3745,,,,
12,0,3280.5,3281,3279,3280,692,41.5456,,,,
11,57,3279.5,3282,3278.5,3280.5,1560,42.9432,,,,
11,54,3280,3282,3279,3279,1534,37.0438,,,,
11,51,3282,3282.5,3278.5,3280,3287,39.577,,,,
11,48,3282.5,3283,3282,3282.5,387,47.0452,,,,
11,45,3280.5,3283,3280.5,3282.5,834,47.0452,,,,
11,42,3282.5,3283.5,3280.5,3280.5,1473,39.1208,,,,
11,39,3282.5,3283,3281.5,3282.5,840,45.4342,,,,
11,36,3284,3284.5,3282,3282.5,1051,45.4342,,,,
11,33,3284,3284.5,3283,3284,616,50.7283,,,,
11,30,3284,3284.5,3283,3284,1199,50.7283,,,,
11,27,3281.5,3284,3281,3283.5,2149,49.021,,,,
11,24,3282,3283,3280.5,3281.5,762,41.4906,,,,
11,21,3281.5,3282.5,3280,3281.5,1323,41.4906,,,,
11,18,3282,3283.5,3281.5,3281.5,1275,41.4906,,,,
11,15,3282.5,3282.5,3279.5,3282,2216,42.7548,,,,
11,12,3283.5,3283.5,3281.5,3282,778,42.7548,,,,
11,9,3283,3283.5,3282.5,3283.5,942,46.4127,,,,
11,6,3282,3283,3281,3282.5,1375,43.4158,,,,
11,3,3281.5,3283.5,3281,3282.5,1783,43.4158,,,,
11,0,3283,3284.5,3279.5,3281.5,6589,40.549,,,,
10,57,3285.5,3285.5,3282.5,3283,3429,43.6277,,,,
10,54,3285.5,3286.5,3284.5,3285.5,2634,49.4367,,,,
10,51,3288,3288.5,3285,3286,3425,50.6902,,,,
10,48,3288.5,3289,3287.5,3288,536,55.9602,,,,
10,45,3286.5,3289,3286.5,3288,1368,55.9602,,,,
10,42,3287,3287.5,3286.5,3286.5,659,52.7859,,,,
10,39,3287.5,3288,3286.5,3287,1156,53.9904,,,,
10,36,3287.5,3289,3287,3288,1884,56.3797,,,,
10,33,3289.5,3290,3286.5,3287.5,3243,55.4647,,,,
10,30,3291.5,3292,3289.5,3290,1272,61.4496,,,,
10,27,3289.5,3293,3288,3292,4673,66.8045,,,,
10,24,3286.5,3291.5,3285.5,3290,7168,63.8819,,,,
10,21,3283.5,3287,3283.5,3286,1885,56.8219,,,,
10,18,3284,3285,3283.5,3283.5,380,51.2969,,,,
10,15,3283.5,3285,3283,3284,758,52.5455,,,,
10,12,3284.5,3285,3283,3283.5,886,51.4481,,,,
10,9,3282.5,3285.5,3282.5,3284.5,2191,53.7569,,,,
10,6,3280.5,3283.5,3279,3282.5,3222,49.5525,,,,
10,3,3279.5,3282.5,3279.5,3280,3773,43.6007,,,,
10,0,3285,3285,3279.5,3279.5,3941,42.3373,,,,
9,57,3286,3286.5,3284.5,3285,1095,54.899,,,,
9,54,3281.5,3286,3281.5,3285.5,2870,56.3094,,,,
9,51,3284,3285,3281,3281.5,2080,46.005,,,,
9,48,3284.5,3287,3283,3284,1631,53.3006,,,,
9,45,3286,3287.5,3284,3285,1536,56.6366,,,,
9,42,3285.5,3288,3284.5,3286,3001,60.1314,,,,
9,39,3281.5,3286.5,3280,3286,3534,60.1314,,,,
9,36,3283,3283,3281,3282,1173,49.3527,,,,
9,33,3284,3285.5,3282.5,3283,3234,52.6576,,,,
9,30,3281,3284.5,3280.5,3283.5,3088,54.3472,,,,
9,27,3278.5,3281.5,3278.5,3280.5,3080,44.4089,,,,
9,24,3277.5,3279,3277,3278.5,1383,35.7505,,,,
9,21,3276.5,3278,3275,3278,1761,33.3403,,,,
9,18,3275,3277.5,3275,3277,1562,28.3486,,,,
9,15,3278.5,3278.5,3275,3275.5,3137,20.0048,,,,
9,12,3281.5,3282.5,3276,3278.5,5224,25.5249,,,,
9,9,3284,3284,3280,3281.5,2325,34.3181,,,,
9,6,3283,3284,3282,3284,1001,46.7915,,,,
9,3,3283.5,3286,3282,3282.5,2742,33.2808,,,,
9,0,3288,3289.5,3282.5,3284,2886,43.5489,,,,
