Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6);;;;
11;0;3275;3276;3273,5;3275,5;1677;46,6385;;;;
10;57;3276;3276;3275;3275,5;461;46,6385;;;;
10;54;3277;3277;3275,5;3276;666;48,6644;;;;
10;51;3277,5;3278;3276;3276,5;1218;50,7099;;;;
10;48;3278;3278,5;3277,5;3277,5;294;55,0034;;;;
10;45;3278,5;3278,5;3277,5;3278;437;57,2541;;;;
10;42;3281;3281;3277;3278,5;1768;59,5155;;;;
10;39;3281,5;3282;3280;3281,5;1593;76,3073;;;;
10;36;3275,5;3282;3275,5;3281,5;3081;76,3073;;;;
10;33;3276;3276;3275,5;3276;51;57,2331;;;;
10;30;3276;3276;3275;3275,5;211;54,1147;;;;
10;27;3275,5;3276;3275,5;3276;273;58,0447;;;;
10;24;3275,5;3276;3275;3275,5;194;55,0108;;;;
10;21;3274,5;3277;3274,5;3275,5;1526;55,0108;;;;
10;18;3274;3275;3274;3275;226;52,0191;;;;
10;15;3273,5;3274,5;3273,5;3274;427;45,2586;;;;
10;12;3274;3274,5;3273,5;3273,5;462;41,4269;;;;
10;9;3273,5;3274;3273;3273,5;111;41,4269;;;;
10;6;3273,5;3274;3273;3273,5;287;41,4269;;;;
10;3;3272;3273,5;3272;3273,5;333;41,4269;;;;
10;0;3272,5;3273,5;3272;3272;793;30,5909;;;;
9;57;3274;3274;3272;3272,5;1128;32,449;;;;
9;54;3276;3276;3273;3273,5;1081;36,5747;;;;
9;51;3276,5;3276,5;3275;3276;602;51,8909;;;;
9;48;3277;3277;3276,5;3276,5;219;56,2668;;;;
9;45;3276;3277;3276;3276,5;51;56,2668;;;;
9;42;3277;3277;3276;3276,5;157;56,2668;;;;
9;39;3277;3277;3276,5;3277;14;60,3409;;;;
9;36;3276,5;3278;3276;3277;740;60,3409;;;;
9;33;3276,5;3277;3276;3276,5;279;57,7;;;;
9;30;3276;3276;3275,5;3276;205;54,912;;;;
9;27;3275,5;3276,5;3275,5;3276;147;54,912;;;;
9;24;3276;3277;3275,5;3276;373;54,912;;;;
9;21;3276;3277;3275;3276,5;719;57,9712;;;;
9;18;3277;3277,5;3276;3276,5;716;57,9712;;;;
9;15;3277,5;3278;3276,5;3277;673;60,8964;;;;
9;12;3273,5;3279,5;3273;3277,5;2674;63,89;;;;
9;9;3273;3274;3272;3273;306;38,7107;;;;
9;6;3272,5;3274,5;3272;3273;416;38,7107;;;;
9;3;3271,5;3274;3270,5;3272,5;1013;34,3232;;;;
9;0;3274,5;3276;3268;3270,5;1835;10,5351;;;;
