Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6);;;;
10;57;3363,5;3364;3360;3361;2455;40,0359;;;;
10;54;3363;3364,5;3362;3363,5;1852;46,152;;;;
10;51;3361,5;3364;3361;3363;1806;44,5797;;;;
10;48;3360;3362;3359,5;3361,5;2500;39,6726;;;;
10;45;3359;3360;3358,5;3360;1146;34,2682;;;;
10;42;3358,5;3360;3358;3359;1061;30,4089;;;;
10;39;3359;3360;3357,5;3358,5;3180;28,4587;;;;
10;36;3363;3363;3358,5;3359;4133;29,219;;;;
10;33;3364;3364,5;3362,5;3363,5;765;37,6184;;;;
10;30;3364,5;3364,5;3361;3364;2621;38,7682;;;;
10;27;3364,5;3366;3362;3364;1473;38,7682;;;;
10;24;3367;3367;3362;3364,5;2499;39,8176;;;;
10;21;3364,5;3367;3364;3367;1928;45,5409;;;;
10;18;3365,5;3365,5;3363;3364,5;1292;37,1526;;;;
10;15;3365;3366,5;3364,5;3365,5;1678;39,4071;;;;
10;12;3363,5;3366;3363,5;3365;1574;37,6504;;;;
10;9;3363,5;3364,5;3363;3364;902;34,1025;;;;
10;6;3363,5;3364,5;3363;3364;1616;34,1025;;;;
10;3;3362,5;3363,5;3361,5;3363;856;30,7024;;;;
10;0;3361,5;3365;3361;3362,5;2752;29,0016;;;;
9;57;3362;3362,5;3361;3361,5;1086;25,6109;;;;
9;54;3363;3363;3360;3361,5;4767;25,6109;;;;
9;51;3367;3368,5;3362,5;3363;5360;27,297;;;;
9;48;3369;3371,5;3366;3366,5;3254;31,8385;;;;
9;45;3369;3371;3367,5;3369;1670;35,7877;;;;
9;42;3370;3372;3367,5;3369;2848;35,7877;;;;
9;39;3369;3370,5;3367;3369,5;1619;36,5699;;;;
9;36;3367,5;3371;3366,5;3368,5;2594;33,8861;;;;
9;33;3368,5;3368,5;3366;3367;1223;29,7459;;;;
9;30;3367,5;3368,5;3365;3368,5;3889;31,5824;;;;
9;27;3373,5;3374;3366,5;3367,5;6774;28,8635;;;;
9;24;3373;3376;3373;3373,5;1825;37,0712;;;;
9;21;3375;3375,5;3372;3373,5;1900;37,0712;;;;
9;18;3375;3376,5;3372;3375;2714;39,492;;;;
9;15;3373,5;3375,5;3369,5;3375,5;4320;40,3066;;;;
9;12;3375;3375,5;3371;3374;3979;36,6671;;;;
9;9;3381,5;3382;3372,5;3374,5;6858;37,3724;;;;
9;6;3383;3386;3379,5;3381,5;3594;49,8332;;;;
9;3;3381,5;3384;3378,5;3383;3907;53,3742;;;;
9;0;3381,5;3387;3379,5;3381,5;4404;50,0804;;;;
