Hora,Minuto,Abertura,Máx,Mín,Fechar,WDOZ6 Curncy - Volume,RSI (14) no fechto (WDOZ6),,,,
13,39,3414,3414.5,3408.5,3409.5,3948,28.2311,,,,
13,36,3414,3415,3412,3414,2716,34.6108,,,,
13,33,3415.5,3415.5,3412,3414,3569,34.6108,,,,
13,30,3417,3417.5,3414.5,3415.5,2579,37.0149,,,,
13,27,3417.5,3418,3416,3417,1390,39.567,,,,
13,24,3418,3418.5,3416.5,3418,2368,41.3311,,,,
13,21,3421,3422,3417,3418,3395,41.3311,,,,
13,18,3423.5,3423.5,3420,3421,2125,46.7192,,,,
13,15,3422,3424.5,3421,3423.5,1781,51.9609,,,,
13,12,3422.5,3422.5,3420,3422,1954,48.7578,,,,
13,9,3421.5,3423,3421,3422,1685,48.7578,,,,
13,6,3424,3425,3420.5,3421.5,2373,47.7566,,,,
13,3,3424,3426.5,3423.5,3423.5,1534,51.4935,,,,
13,0,3422.5,3427,3422.5,3424,4447,52.4462,,,,
12,57,3421,3423,3420,3423,2546,50.7542,,,,
12,54,3424,3425.5,3421,3421,2923,47.2697,,,,
12,51,3424.5,3425,3423,3424,2406,52.4376,,,,
12,48,3421.5,3424.5,3420.5,3424,2381,52.4376,,,,
12,45,3419.5,3423,3419,3421.5,2433,48.3828,,,,
12,42,3417.5,3420.5,3417,3419.5,1953,44.8928,,,,
12,39,3419.5,3420,3416,3417,3813,40.1998,,,,
12,36,3418,3420.5,3418,3419.5,2227,43.6517,,,,
12,33,3418,3420.5,3417.5,3418,2121,40.8204,,,,
12,30,3421.5,3422.5,3417.5,3418,4016,40.8204,,,,
12,27,3420.5,3423.5,3420,3422,2455,46.1525,,,,
12,24,3423,3424,3419.5,3420,2783,42.676,,,,
12,21,3425.5,3426.5,3422.5,3423,1869,46.8928,,,,
12,18,3425.5,3426.5,3423.5,3425,2436,49.948,,,,
12,15,3422.5,3426.5,3422.5,3425.5,2487,50.7151,,,,
12,12,3423,3424.5,3422,3423,4346,46.9312,,,,
12,9,3426.5,3427,3419.5,3422.5,7436,46.1636,,,,
12,6,3430,3430.5,3425,3426.5,4759,51.721,,,,
12,3,3429,3430.5,3427.5,3430,2327,57.3285,,,,
12,0,3428.5,3431,3426,3429.5,4735,56.7058,,,,
11,57,3430,3432,3428,3428.5,4698,55.4999,,,,
11,54,3432,3435,3429.5,3430,3740,57.74,,,,
11,51,3438,3438,3431.5,3432,5514,60.7772,,,,
11,48,3434.5,3439.5,3433.5,3437.5,5810,70.2076,,,,
11,45,3429.5,3437.5,3428.5,3435,11271,68.1197,,,,
11,42,3424.5,3429.5,3422,3429,5263,62.2191,,,,
11,39,3418,3425.5,3417.5,3424.5,3763,56.6286,,,,
11,36,3422,3422.5,3416,3418,4793,45.8893,,,,
11,33,3423.5,3427.5,3420.5,3422.5,5116,54.5769,,,,
11,30,3423.5,3424,3419,3423.5,3190,56.7956,,,,
11,27,3425,3425,3422,3423.5,1242,56.7956,,,,
11,24,3426,3427.5,3424,3424.5,3266,58.8588,,,,
11,21,3421,3426.5,3420.5,3426,2843,61.9956,,,,
11,18,3422,3423,3420,3421,1908,54.4881,,,,
11,15,3422.5,3424.5,3421.5,3421.5,2039,55.5062,,,,
11,12,3422.5,3425,3422,3422.5,2245,57.5017,,,,
11,9,3424,3425,3420.5,3422.5,4096,57.5017,,,,
11,6,3420.5,3425,3419,3424,3982,60.3057,,,,
11,3,3415.5,3420.5,3414.5,3420.5,4435,55.6163,,,,
11,0,3416,3418.5,3414,3415,5556,46.3716,,,,
10,57,3423.5,3424.5,3415.5,3415.5,5293,47.2015,,,,
10,54,3422,3423.5,3418.5,3423,5247,62.8759,,,,
10,51,3422,3425.5,3421,3422.5,4804,62.0967,,,,
10,48,3418.5,3423,3417.5,3422,6002,61.3433,,,,
10,45,3415.5,3430,3414,3419,16253,56.5293,,,,
10,42,3414.5,3418,3414.5,3415,2080,48.6052,,,,
10,39,3415.5,3415.5,3413,3415,1985,48.6052,,,,
10,36,3415.5,3417.5,3415.5,3416,2355,50.5932,,,,
10,33,3414,3416,3413.5,3415.5,1363,49.6368,,,,
10,30,3414.5,3414.5,3413.5,3414,563,46.7662,,,,
10,27,3414,3414.5,3412.5,3414,899,46.7662,,,,
10,24,3416,3416,3412.5,3414.5,1328,47.5451,,,,
10,21,3415,3416.5,3414.5,3416,794,49.8583,,,,
10,18,3414,3415.5,3412.5,3415,1644,48.3012,,,,
10,15,3417.5,3417.5,3413,3413.5,1431,45.9639,,,,
10,12,3414,3418,3414,3417,2351,50.9551,,,,
10,9,3418,3418.5,3413,3414.5,2205,47.1486,,,,
10,6,3418.5,3419,3417,3418,1675,52.4396,,,,
10,3,3415.5,3418.5,3414.5,3418,1803,52.4396,,,,
10,0,3417,3419,3413.5,3415.5,4993,48.9084,,,,
9,57,3417.5,3419,3416.5,3417,1855,51.0189,,,,
9,54,3417,3418.5,3416,3417.5,1859,51.7095,,,,
9,51,3417.5,3419,3415,3417,4101,51.0948,,,,
9,48,3412.5,3419.5,3410,3417.5,7422,51.706,,,,
9,45,3409.5,3414,3408.5,3412.5,3369,45.6712,,,,
9,42,3409,3411,3408,3409.5,2241,41.6057,,,,
9,39,3413.5,3413.5,3409,3409,3159,40.9216,,,,
9,36,3413.5,3415,3412,3414,1630,45.9172,,,,
9,33,3411,3416,3409.5,3414,4227,45.9172,,,,
9,30,3412,3415,3410.5,3411,2861,42.2712,,,,
9,27,3411,3413.5,3410,3412,2402,43.1721,,,,
9,24,3412.5,3412.5,3410,3410.5,2012,41.4336,,,,
9,21,3411,3413.5,3409.5,3412.5,4067,43.0647,,,,
9,18,3403,3412.5,3401.5,3411,6841,41.4598,,,,
9,15,3406.5,3407,3403,3403,2688,31.9617,,,,
9,12,3403.5,3407,3403,3406.5,3055,34.2171,,,,
9,9,3399,3405,3398.5,3403.5,4364,30.3026,,,,
9,6,3396.5,3403,3394,3399,4477,24.0038,,,,
9,3,3394.5,3402,3394.5,3396.5,4035,20.2874,,,,
9,0,3400,3400.5,3392.5,3394,4588,16.4957,,,,
